fecha,venta,
2019-03-17,"$41,00",
2019-03-18,"$41,00",
2019-03-19,"$41,00",
2019-03-20,"$42,00",
2019-03-21,"$42,00",
2019-03-22,"$43,00",
2019-03-23,"$43,00",
2019-03-24,"$43,00",
2019-03-25,"$43,00",
2019-03-26,"$43,00",
2019-03-27,"$44,00",
2019-03-28,"$45,00",
2019-03-29,"$45,00",
2019-03-30,"$44,00",
2019-03-31,"$44,00",
2019-04-01,"$44,00",
2019-04-02,"$44,00",
2019-04-03,"$44,00",
2019-04-04,"$44,00",
2019-04-05,"$45,00",
2019-04-06,"$45,00",
2019-04-07,"$45,00",
2019-04-08,"$45,00",
2019-04-09,"$45,00",
2019-04-10,"$44,00",
2019-04-11,"$44,00",
2019-04-12,"$44,00",
2019-04-13,"$43,00",
2019-04-14,"$43,00",
2019-04-15,"$43,00",
2019-04-16,"$43,00",
2019-04-17,"$43,00",
2019-04-18,"$43,00",
2019-04-19,"$43,00",
2019-04-20,"$43,00",
2019-04-21,"$43,00",
2019-04-22,"$43,00",
2019-04-23,"$44,00",
2019-04-24,"$44,00",
2019-04-25,"$46,00",
2019-04-26,"$46,00",
2019-04-27,"$47,00",
2019-04-28,"$47,00",
2019-04-29,"$46,00",
2019-04-30,"$45,00",
2019-05-01,"$45,00",
2019-05-02,"$46,00",
2019-05-03,"$46,00",
2019-05-04,"$46,00",
2019-05-05,"$46,00",
2019-05-06,"$46,00",
2019-05-07,"$46,00",
2019-05-08,"$46,00",
2019-05-09,"$46,00",
2019-05-10,"$46,00",
2019-05-11,"$46,00",
2019-05-12,"$46,00",
2019-05-13,"$46,00",
2019-05-14,"$46,00",
2019-05-15,"$46,00",
2019-05-16,"$46,00",
2019-05-17,"$46,00",
2019-05-18,"$46,00",
2019-05-19,"$46,00",
2019-05-20,"$46,00",
2019-05-21,"$46,00",
2019-05-22,"$46,00",
2019-05-23,"$46,00",
2019-05-24,"$46,00",
2019-05-25,"$46,00",
2019-05-26,"$46,00",
2019-05-27,"$46,00",
2019-05-28,"$46,00",
2019-05-29,"$46,00",
2019-05-30,"$46,00",
2019-05-31,"$46,00",
2019-06-01,"$46,00",
2019-06-02,"$46,00",
2019-06-03,"$46,00",
2019-06-04,"$46,00",
2019-06-05,"$46,00",
2019-06-06,"$46,00",
2019-06-07,"$46,00",
2019-06-08,"$46,00",
2019-06-09,"$46,00",
2019-06-10,"$46,00",
2019-06-11,"$46,00",
2019-06-12,"$45,00",
2019-06-13,"$45,00",
2019-06-14,"$45,00",
2019-06-15,"$45,00",
2019-06-16,"$45,00",
2019-06-17,"$45,00",
2019-06-18,"$45,00",
2019-06-19,"$45,00",
2019-06-20,"$45,00",
2019-06-21,"$45,00",
2019-06-22,"$45,00",
2019-06-23,"$44,00",
2019-06-24,"$44,00",
2019-06-25,"$44,00",
2019-06-26,"$44,00",
2019-06-27,"$44,00",
2019-06-28,"$44,00",
2019-06-29,"$44,00",
2019-06-30,"$44,00",
2019-07-01,"$44,00",
2019-07-02,"$44,00",
2019-07-03,"$43,00",
2019-07-04,"$43,00",
2019-07-05,"$43,00",
2019-07-06,"$43,00",
2019-07-07,"$43,00",
2019-07-08,"$43,00",
2019-07-09,"$43,00",
2019-07-10,"$43,00",
2019-07-11,"$43,00",
2019-07-12,"$43,00",
2019-07-13,"$43,00",
2019-07-14,"$43,00",
2019-07-15,"$43,00",
2019-07-16,"$44,00",
2019-07-17,"$44,00",
2019-07-18,"$44,00",
2019-07-19,"$44,00",
2019-07-20,"$44,00",
2019-07-21,"$44,00",
2019-07-22,"$44,00",
2019-07-23,"$44,00",
2019-07-24,"$44,00",
2019-07-25,"$44,00",
2019-07-26,"$45,00",
2019-07-27,"$45,00",
2019-07-28,"$45,00",
2019-07-29,"$45,00",
2019-07-30,"$45,00",
2019-07-31,"$45,00",
2019-08-01,"$45,00",
2019-08-02,"$46,00",
2019-08-03,"$46,00",
2019-08-04,"$46,00",
2019-08-05,"$46,00",
2019-08-06,"$47,00",
2019-08-07,"$47,00",
2019-08-08,"$47,00",
2019-08-09,"$47,00",
2019-08-10,"$47,00",
2019-08-11,"$47,00",
2019-08-12,"$53,00",
2019-08-13,"$58,00",
2019-08-14,"$60,00",
2019-08-15,"$61,00",
2019-08-16,"$59,00",
2019-08-17,"$58,00",
2019-08-18,"$58,00",
2019-08-19,"$58,00",
2019-08-20,"$58,00",
2019-08-21,"$57,00",
2019-08-22,"$57,00",
2019-08-23,"$57,00",
2019-08-24,"$57,00",
2019-08-25,"$57,00",
2019-08-26,"$57,00",
2019-08-27,"$58,00",
2019-08-28,"$60,00",
2019-08-29,"$60,00",
2019-08-30,"$61,00",
2019-08-31,"$62,00",
2019-09-01,"$62,00",
2019-09-02,"$60,00",
2019-09-03,"$58,00",
2019-09-04,"$58,00",
2019-09-05,"$58,00",
2019-09-06,"$58,00",
2019-09-07,"$58,00",
2019-09-08,"$58,00",
2019-09-09,"$58,00",
2019-09-10,"$58,00",
2019-09-11,"$58,00",
2019-09-12,"$58,00",
2019-09-13,"$58,00",
2019-09-14,"$58,00",
2019-09-15,"$58,00",
2019-09-16,"$59,00",
2019-09-17,"$59,00",
2019-09-18,"$59,00",
2019-09-19,"$59,00",
2019-09-20,"$59,00",
2019-09-21,"$59,00",
2019-09-22,"$59,00",
2019-09-23,"$59,00",
2019-09-24,"$59,00",
2019-09-25,"$59,00",
2019-09-26,"$59,00",
2019-09-27,"$60,00",
2019-09-28,"$60,00",
2019-09-29,"$60,00",
2019-09-30,"$60,00",
2019-10-01,"$60,00",
2019-10-02,"$60,00",
2019-10-03,"$60,00",
2019-10-04,"$60,00",
2019-10-05,"$60,00",
2019-10-06,"$60,00",
2019-10-07,"$60,00",
2019-10-08,"$60,00",
2019-10-09,"$60,00",
2019-10-10,"$60,00",
2019-10-11,"$60,00",
2019-10-12,"$60,00",
2019-10-13,"$60,00",
2019-10-14,"$60,00",
2019-10-15,"$60,00",
2019-10-16,"$60,00",
2019-10-17,"$61,00",
2019-10-18,"$61,00",
2019-10-19,"$61,00",
2019-10-20,"$61,00",
2019-10-21,"$61,00",
2019-10-22,"$61,00",
2019-10-23,"$62,00",
2019-10-24,"$63,00",
2019-10-25,"$64,00",
2019-10-26,"$65,00",
2019-10-27,"$65,00",
2019-10-28,"$64,00",
2019-10-29,"$63,00",
2019-10-30,"$63,00",
2019-10-31,"$63,00",
2019-11-01,"$63,00",
2019-11-02,"$63,00",
2019-11-03,"$63,00",
2019-11-04,"$63,00",
2019-11-05,"$63,00",
2019-11-06,"$63,00",
2019-11-07,"$63,00",
2019-11-08,"$63,00",
2019-11-09,"$63,00",
2019-11-10,"$63,00",
2019-11-11,"$63,00",
2019-11-12,"$63,00",
2019-11-13,"$63,00",
2019-11-14,"$63,00",
2019-11-15,"$63,00",
2019-11-16,"$63,00",
2019-11-17,"$63,00",
2019-11-18,"$63,00",
2019-11-19,"$63,00",
2019-11-20,"$63,00",
2019-11-21,"$63,00",
2019-11-22,"$63,00",
2019-11-23,"$63,00",
2019-11-24,"$63,00",
2019-11-25,"$63,00",
2019-11-26,"$63,00",
2019-11-27,"$63,00",
2019-11-28,"$63,00",
2019-11-29,"$63,00",
2019-11-30,"$63,00",
2019-12-01,"$63,00",
2019-12-02,"$63,00",
2019-12-03,"$63,00",
2019-12-04,"$63,00",
2019-12-05,"$63,00",
2019-12-06,"$63,00",
2019-12-07,"$63,00",
2019-12-08,"$63,00",
2019-12-09,"$63,00",
2019-12-10,"$63,00",
2019-12-11,"$63,00",
2019-12-12,"$63,00",
2019-12-13,"$63,00",
2019-12-14,"$63,00",
2019-12-15,"$63,00",
2019-12-16,"$63,00",
2019-12-17,"$63,00",
2019-12-18,"$63,00",
2019-12-19,"$63,00",
2019-12-20,"$63,00",
2019-12-21,"$63,00",
2019-12-22,"$63,00",
2019-12-23,"$63,00",
2019-12-24,"$63,00",
2019-12-25,"$63,00",
2019-12-26,"$63,00",
2019-12-27,"$63,00",
2019-12-28,"$63,00",
2019-12-29,"$63,00",
2019-12-30,"$63,00",
2019-12-31,"$63,00",
2020-01-01,"$63,00",
2020-01-02,"$63,00",
2020-01-03,"$63,00",
2020-01-04,"$63,00",
2020-01-05,"$63,00",
2020-01-06,"$63,00",
2020-01-07,"$63,00",
2020-01-08,"$63,00",
2020-01-09,"$63,00",
2020-01-10,"$63,00",
2020-01-11,"$63,00",
2020-01-12,"$63,00",
2020-01-13,"$63,00",
2020-01-14,"$63,00",
2020-01-15,"$63,00",
2020-01-16,"$63,00",
2020-01-17,"$63,00",
2020-01-18,"$63,00",
2020-01-19,"$63,00",
2020-01-20,"$63,00",
2020-01-21,"$63,00",
2020-01-22,"$63,00",
2020-01-23,"$63,00",
2020-01-24,"$63,00",
2020-01-25,"$63,00",
2020-01-26,"$63,00",
2020-01-27,"$63,00",
2020-01-28,"$63,00",
2020-01-29,"$63,00",
2020-01-30,"$63,00",
2020-01-31,"$63,00",
2020-02-01,"$63,00",
2020-02-02,"$63,00",
2020-02-03,"$63,00",
2020-02-04,"$63,00",
2020-02-05,"$63,00",
2020-02-06,"$63,00",
2020-02-07,"$63,00",
2020-02-08,"$63,00",
2020-02-09,"$63,00",
2020-02-10,"$63,00",
2020-02-11,"$63,00",
2020-02-12,"$64,00",
2020-02-13,"$64,00",
2020-02-14,"$64,00",
2020-02-15,"$64,00",
2020-02-16,"$64,00",
2020-02-17,"$64,00",
2020-02-18,"$64,00",
2020-02-19,"$64,00",
2020-02-20,"$64,00",
2020-02-21,"$64,00",
2020-02-22,"$64,00",
2020-02-23,"$64,00",
2020-02-24,"$64,00",
2020-02-25,"$64,00",
2020-02-26,"$64,00",
2020-02-27,"$64,00",
2020-02-28,"$64,00",
2020-02-29,"$64,00",
2020-03-01,"$64,00",
2020-03-02,"$64,00",
2020-03-03,"$64,00",
2020-03-04,"$65,00",
2020-03-05,"$64,00",
2020-03-06,"$65,00",
2020-03-07,"$65,00",
2020-03-08,"$65,00",
2020-03-09,"$65,00",
2020-03-10,"$65,00",
2020-03-11,"$65,00",
2020-03-12,"$65,00",
2020-03-13,"$65,00",
2020-03-14,"$65,00",
2020-03-15,"$65,00",
2020-03-16,"$65,00",
2020-03-17,"$65,00",
2020-03-18,"$65,00",
2020-03-19,"$66,00",
2020-03-20,"$66,00",
2020-03-21,"$66,00",
2020-03-22,"$66,00",
2020-03-23,"$66,00",
2020-03-24,"$66,00",
2020-03-25,"$66,00",
2020-03-26,"$66,00",
2020-03-27,"$66,00",
2020-03-28,"$66,00",
2020-03-29,"$66,00",
2020-03-30,"$67,00",
2020-03-31,"$67,00",
2020-04-01,"$67,00",
2020-04-02,"$67,00",
2020-04-03,"$67,00",
2020-04-04,"$67,00",
2020-04-05,"$67,00",
2020-04-06,"$67,00",
2020-04-07,"$67,00",
2020-04-08,"$68,00",
2020-04-09,"$67,00",
2020-04-10,"$67,00",
2020-04-11,"$67,00",
2020-04-12,"$67,00",
2020-04-13,"$67,00",
2020-04-14,"$67,00",
2020-04-15,"$68,00",
2020-04-16,"$68,00",
2020-04-17,"$68,00",
2020-04-18,"$68,00",
2020-04-19,"$68,00",
2020-04-20,"$68,00",
2020-04-21,"$68,00",
2020-04-22,"$68,00",
2020-04-23,"$68,00",
2020-04-24,"$69,00",
2020-04-25,"$69,00",
2020-04-26,"$69,00",
2020-04-27,"$69,00",
2020-04-28,"$69,00",
2020-04-29,"$69,00",
2020-04-30,"$69,00",
2020-05-01,"$69,00",
2020-05-02,"$69,00",
2020-05-03,"$69,00",
2020-05-04,"$69,00",
2020-05-05,"$69,00",
2020-05-06,"$69,00",
2020-05-07,"$69,00",
2020-05-08,"$70,00",
2020-05-09,"$70,00",
2020-05-10,"$70,00",
2020-05-11,"$70,00",
2020-05-12,"$69,00",
2020-05-13,"$70,00",
2020-05-14,"$70,00",
2020-05-15,"$70,00",
2020-05-16,"$70,00",
2020-05-17,"$70,00",
2020-05-18,"$70,00",
2020-05-19,"$70,00",
2020-05-20,"$70,00",
2020-05-21,"$70,00",
2020-05-22,"$70,00",
2020-05-23,"$70,00",
2020-05-24,"$70,00",
2020-05-25,"$71,00",
2020-05-26,"$71,00",
2020-05-27,"$71,00",
2020-05-28,"$71,00",
2020-05-29,"$71,00",
2020-05-30,"$71,00",
2020-05-31,"$71,00",
2020-06-01,"$71,00",
2020-06-02,"$71,00",
2020-06-03,"$71,00",
2020-06-04,"$71,00",
2020-06-05,"$71,00",
2020-06-06,"$71,00",
2020-06-07,"$71,00",
2020-06-08,"$72,00",
2020-06-09,"$72,00",
2020-06-10,"$72,00",
2020-06-11,"$72,00",
2020-06-12,"$72,00",
2020-06-13,"$72,00",
2020-06-14,"$72,00",
2020-06-15,"$72,00",
2020-06-16,"$73,00",
2020-06-17,"$73,00",
2020-06-18,"$73,00",
2020-06-19,"$73,00",
2020-06-20,"$73,00",
2020-06-21,"$73,00",
2020-06-22,"$73,00",
2020-06-23,"$73,00",
2020-06-24,"$74,00",
2020-06-25,"$74,00",
2020-06-26,"$74,00",
2020-06-27,"$74,00",
2020-06-28,"$74,00",
2020-06-29,"$74,00",
2020-06-30,"$74,00",
2020-07-01,"$74,00",
2020-07-02,"$74,00",
2020-07-03,"$74,00",
2020-07-04,"$74,00",
2020-07-05,"$74,00",
2020-07-06,"$75,00",
2020-07-07,"$75,00",
2020-07-08,"$75,00",
2020-07-09,"$75,00",
2020-07-10,"$75,00",
2020-07-11,"$75,00",
2020-07-12,"$75,00",
2020-07-13,"$75,00",
2020-07-14,"$75,00",
2020-07-15,"$75,00",
2020-07-16,"$75,00",
2020-07-17,"$75,00",
2020-07-18,"$75,00",
2020-07-19,"$75,00",
2020-07-20,"$76,00",
2020-07-21,"$76,00",
2020-07-22,"$76,00",
2020-07-23,"$76,00",
2020-07-24,"$76,00",
2020-07-25,"$76,00",
2020-07-26,"$76,00",
2020-07-27,"$76,00",
2020-07-28,"$76,00",
2020-07-29,"$76,00",
2020-07-30,"$76,00",
2020-07-31,"$76,00",
2020-08-01,"$76,00",
2020-08-02,"$76,00",
2020-08-03,"$77,00",
2020-08-04,"$77,00",
2020-08-05,"$77,00",
2020-08-06,"$77,00",
2020-08-07,"$77,00",
2020-08-08,"$77,00",
2020-08-09,"$77,00",
2020-08-10,"$77,00",
2020-08-11,"$77,00",
2020-08-12,"$77,00",
2020-08-13,"$77,00",
2020-08-14,"$77,00",
2020-08-15,"$77,00",
2020-08-16,"$77,00",
2020-08-17,"$77,00",
2020-08-18,"$78,00",
2020-08-19,"$78,00",
2020-08-20,"$78,00",
2020-08-21,"$78,00",
2020-08-22,"$78,00",
2020-08-23,"$78,00",
2020-08-24,"$78,00",
2020-08-25,"$78,00",
2020-08-26,"$78,00",
2020-08-27,"$78,00",
2020-08-28,"$78,00",
2020-08-29,"$78,00",
2020-08-30,"$78,00",
2020-08-31,"$78,00",
2020-09-01,"$78,00",
2020-09-02,"$79,00",
2020-09-03,"$79,00",
2020-09-04,"$79,00",
2020-09-05,"$79,00",
2020-09-06,"$79,00",
2020-09-07,"$79,00",
2020-09-08,"$79,00",
2020-09-09,"$79,00",
2020-09-10,"$79,00",
2020-09-11,"$79,00",
2020-09-12,"$79,00",
2020-09-13,"$79,00",
2020-09-14,"$79,00",
2020-09-15,"$79,00",
2020-09-16,"$80,00",
2020-09-17,"$80,00",
2020-09-18,"$80,00",
2020-09-19,"$80,00",
2020-09-20,"$80,00",
2020-09-21,"$80,00",
2020-09-22,"$80,00",
2020-09-23,"$80,00",
2020-09-24,"$80,00",
2020-09-25,"$80,00",
2020-09-26,"$80,00",
2020-09-27,"$80,00",
2020-09-28,"$80,00",
2020-09-29,"$80,00",
2020-09-30,"$81,00",
2020-10-01,"$81,00",
2020-10-02,"$82,00",
2020-10-03,"$82,00",
2020-10-04,"$82,00",
2020-10-05,"$83,00",
2020-10-06,"$83,00",
2020-10-07,"$83,00",
2020-10-08,"$83,00",
2020-10-09,"$83,00",
2020-10-10,"$83,00",
2020-10-11,"$83,00",
2020-10-12,"$83,00",
2020-10-13,"$83,00",
2020-10-14,"$83,00",
2020-10-15,"$83,00",
2020-10-16,"$83,00",
2020-10-17,"$83,00",
2020-10-18,"$83,00",
2020-10-19,"$83,00",
2020-10-20,"$83,00",
2020-10-21,"$83,00",
2020-10-22,"$84,00",
2020-10-23,"$84,00",
2020-10-24,"$84,00",
2020-10-25,"$84,00",
2020-10-26,"$84,00",
2020-10-27,"$84,00",
2020-10-28,"$84,00",
2020-10-29,"$84,00",
2020-10-30,"$84,00",
2020-10-31,"$84,00",
2020-11-01,"$84,00",
2020-11-02,"$84,00",
2020-11-03,"$85,00",
2020-11-04,"$85,00",
2020-11-05,"$85,00",
2020-11-06,"$85,00",
2020-11-07,"$85,00",
2020-11-08,"$85,00",
2020-11-09,"$85,00",
2020-11-10,"$85,00",
2020-11-11,"$85,00",
2020-11-12,"$85,00",
2020-11-13,"$85,00",
2020-11-14,"$85,00",
2020-11-15,"$85,00",
2020-11-16,"$86,00",
2020-11-17,"$86,00",
2020-11-18,"$86,00",
2020-11-19,"$86,00",
2020-11-20,"$86,00",
2020-11-21,"$86,00",
2020-11-22,"$86,00",
2020-11-23,"$86,00",
2020-11-24,"$86,00",
2020-11-25,"$86,00",
2020-11-26,"$87,00",
2020-11-27,"$87,00",
2020-11-28,"$87,00",
2020-11-29,"$87,00",
2020-11-30,"$87,00",
2020-12-01,"$87,00",
2020-12-02,"$87,00",
2020-12-03,"$87,00",
2020-12-04,"$87,00",
2020-12-05,"$87,00",
2020-12-06,"$87,00",
2020-12-07,"$87,00",
2020-12-08,"$87,00",
2020-12-09,"$87,00",
2020-12-10,"$88,00",
2020-12-11,"$88,00",
2020-12-12,"$88,00",
2020-12-13,"$88,00",
2020-12-14,"$88,00",
2020-12-15,"$88,00",
2020-12-16,"$88,00",
2020-12-17,"$88,00",
2020-12-18,"$88,00",
2020-12-19,"$88,00",
2020-12-20,"$88,00",
2020-12-21,"$89,00",
2020-12-22,"$89,00",
2020-12-23,"$89,00",
2020-12-24,"$89,00",
2020-12-25,"$89,00",
2020-12-26,"$89,00",
2020-12-27,"$89,00",
2020-12-28,"$89,00",
2020-12-29,"$90,00",
2020-12-30,"$90,00",
2020-12-31,"$90,00",
2021-01-01,"$90,00",
2021-01-02,"$90,00",
2021-01-03,"$90,00",
2021-01-04,"$90,00",
2021-01-05,"$91,00",
2021-01-06,"$91,00",
2021-01-07,"$91,00",
2021-01-08,"$91,00",
2021-01-09,"$91,00",
2021-01-10,"$91,00",
2021-01-11,"$91,00",
2021-01-12,"$91,00",
2021-01-13,"$91,00",
2021-01-14,"$91,00",
2021-01-15,"$91,00",
2021-01-16,"$91,00",
2021-01-17,"$91,00",
2021-01-18,"$91,00",
2021-01-19,"$92,00",
2021-01-20,"$92,00",
2021-01-21,"$92,00",
2021-01-22,"$92,00",
2021-01-23,"$92,00",
2021-01-24,"$92,00",
2021-01-25,"$92,00",
2021-01-26,"$92,00",
2021-01-27,"$92,00",
2021-01-28,"$93,00",
2021-01-29,"$93,00",
2021-01-30,"$93,00",
2021-01-31,"$93,00",
2021-02-01,"$93,00",
2021-02-02,"$93,00",
2021-02-03,"$93,00",
2021-02-04,"$93,00",
2021-02-05,"$93,00",
2021-02-06,"$93,00",
2021-02-07,"$93,00",
2021-02-08,"$94,00",
2021-02-09,"$94,00",
2021-02-10,"$94,00",
2021-02-11,"$94,00",
2021-02-12,"$94,00",
2021-02-13,"$94,00",
2021-02-14,"$94,00",
2021-02-15,"$94,00",
2021-02-16,"$94,00",
2021-02-17,"$94,00",
2021-02-18,"$94,00",
2021-02-19,"$94,00",
2021-02-20,"$94,00",
2021-02-21,"$94,00",
2021-02-22,"$95,00",
2021-02-23,"$95,00",
2021-02-24,"$95,00",
2021-02-25,"$95,00",
2021-02-26,"$95,00",
2021-02-27,"$95,00",
2021-02-28,"$95,00",
2021-03-01,"$95,00",
2021-03-02,"$96,00",
2021-03-03,"$96,00",
2021-03-04,"$96,00",
2021-03-05,"$96,00",
2021-03-06,"$96,00",
2021-03-07,"$96,00",
2021-03-08,"$96,00",
2021-03-09,"$96,00",
2021-03-10,"$96,00",
2021-03-11,"$96,00",
2021-03-12,"$96,00",
2021-03-13,"$96,00",
2021-03-14,"$96,00",
2021-03-15,"$97,00",
2021-03-16,"$97,00",
2021-03-17,"$97,00",
2021-03-18,"$97,00",
2021-03-19,"$97,00",
2021-03-20,"$97,00",
2021-03-21,"$97,00",
2021-03-22,"$97,00",
2021-03-23,"$97,00",
2021-03-24,"$97,00",
2021-03-25,"$97,00",
2021-03-26,"$98,00",
2021-03-27,"$98,00",
2021-03-28,"$98,00",
2021-03-29,"$98,00",
2021-03-30,"$98,00",
2021-03-31,"$98,00",
2021-04-01,"$98,00",
2021-04-02,"$98,00",
2021-04-03,"$98,00",
2021-04-04,"$98,00",
2021-04-05,"$98,00",
2021-04-06,"$98,00",
2021-04-07,"$98,00",
2021-04-08,"$98,00",
2021-04-09,"$98,00",
2021-04-10,"$98,00",
2021-04-11,"$98,00",
2021-04-12,"$98,00",
2021-04-13,"$98,00",
2021-04-14,"$98,00",
2021-04-15,"$98,00",
2021-04-16,"$99,00",
2021-04-17,"$99,00",
2021-04-18,"$99,00",
2021-04-19,"$99,00",
2021-04-20,"$99,00",
2021-04-21,"$99,00",
2021-04-22,"$99,00",
2021-04-23,"$99,00",
2021-04-24,"$99,00",
2021-04-25,"$99,00",
2021-04-26,"$99,00",
2021-04-27,"$99,00",
2021-04-28,"$99,00",
2021-04-29,"$99,00",
2021-04-30,"$99,00",
2021-05-01,"$99,00",
2021-05-02,"$99,00",
2021-05-03,"$99,00",
2021-05-04,"$99,00",
2021-05-05,"$99,00",
2021-05-06,"$99,00",
2021-05-07,"$99,00",
2021-05-08,"$99,00",
2021-05-09,"$99,00",
2021-05-10,"$100,00",
2021-05-11,"$100,00",
2021-05-12,"$100,00",
2021-05-13,"$100,00",
2021-05-14,"$100,00",
2021-05-15,"$100,00",
2021-05-16,"$100,00",
2021-05-17,"$100,00",
2021-05-18,"$100,00",
2021-05-19,"$100,00",
2021-05-20,"$100,00",
2021-05-21,"$100,00",
2021-05-22,"$100,00",
2021-05-23,"$100,00",
2021-05-24,"$100,00",
2021-05-25,"$100,00",
2021-05-26,"$100,00",
2021-05-27,"$100,00",
2021-05-28,"$100,00",
2021-05-29,"$100,00",
2021-05-30,"$100,00",
2021-05-31,"$100,00",
2021-06-01,"$100,00",
2021-06-02,"$100,00",
2021-06-03,"$100,00",
2021-06-04,"$100,00",
2021-06-05,"$100,00",
2021-06-06,"$100,00",
2021-06-07,"$100,00",
2021-06-08,"$100,00",
2021-06-09,"$100,00",
2021-06-10,"$100,00",
2021-06-11,"$100,00",
2021-06-12,"$100,00",
2021-06-13,"$100,00",
2021-06-14,"$101,00",
2021-06-15,"$101,00",
2021-06-16,"$101,00",
2021-06-17,"$101,00",
2021-06-18,"$101,00",
2021-06-19,"$101,00",
2021-06-20,"$101,00",
2021-06-21,"$101,00",
2021-06-22,"$101,00",
2021-06-23,"$101,00",
2021-06-24,"$101,00",
2021-06-25,"$101,00",
2021-06-26,"$101,00",
2021-06-27,"$101,00",
2021-06-28,"$101,00",
2021-06-29,"$101,00",
2021-06-30,"$101,00",
2021-07-01,"$101,00",
2021-07-02,"$101,00",
2021-07-03,"$101,00",
2021-07-04,"$101,00",
2021-07-05,"$101,00",
2021-07-06,"$101,00",
2021-07-07,"$101,00",
2021-07-08,"$101,00",
2021-07-09,"$101,00",
2021-07-10,"$101,00",
2021-07-11,"$101,00",
2021-07-12,"$101,00",
2021-07-13,"$101,00",
2021-07-14,"$102,00",
2021-07-15,"$102,00",
2021-07-16,"$102,00",
2021-07-17,"$102,00",
2021-07-18,"$102,00",
2021-07-19,"$102,00",
2021-07-20,"$102,00",
2021-07-21,"$102,00",
2021-07-22,"$102,00",
2021-07-23,"$102,00",
2021-07-24,"$102,00",
2021-07-25,"$102,00",
2021-07-26,"$102,00",
2021-07-27,"$102,00",
2021-07-28,"$102,00",
2021-07-29,"$102,00",
2021-07-30,"$102,00",
2021-07-31,"$102,00",
2021-08-01,"$102,00",
2021-08-02,"$102,00",
2021-08-03,"$102,00",
2021-08-04,"$102,00",
2021-08-05,"$102,00",
2021-08-06,"$102,00",
2021-08-07,"$102,00",
2021-08-08,"$102,00",
2021-08-09,"$102,00",
2021-08-10,"$102,00",
2021-08-11,"$102,00",
2021-08-12,"$102,00",
2021-08-13,"$103,00",
2021-08-14,"$103,00",
2021-08-15,"$103,00",
2021-08-16,"$103,00",
2021-08-17,"$103,00",
2021-08-18,"$103,00",
2021-08-19,"$103,00",
2021-08-20,"$103,00",
2021-08-21,"$103,00",
2021-08-22,"$103,00",
2021-08-23,"$103,00",
2021-08-24,"$103,00",
2021-08-25,"$103,00",
2021-08-26,"$103,00",
2021-08-27,"$103,00",
2021-08-28,"$103,00",
2021-08-29,"$103,00",
2021-08-30,"$103,00",
2021-08-31,"$103,00",
2021-09-01,"$103,00",
2021-09-02,"$103,00",
2021-09-03,"$103,00",
2021-09-04,"$103,00",
2021-09-05,"$103,00",
2021-09-06,"$103,00",
2021-09-07,"$103,00",
2021-09-08,"$104,00",
2021-09-09,"$104,00",
2021-09-10,"$104,00",
2021-09-11,"$104,00",
2021-09-12,"$104,00",
2021-09-13,"$104,00",
2021-09-14,"$104,00",
2021-09-15,"$104,00",
2021-09-16,"$104,00",
2021-09-17,"$104,00",
2021-09-18,"$104,00",
2021-09-19,"$104,00",
2021-09-20,"$104,00",
2021-09-21,"$104,00",
2021-09-22,"$104,00",
2021-09-23,"$104,00",
2021-09-24,"$104,00",
2021-09-25,"$104,00",
2021-09-26,"$104,00",
2021-09-27,"$104,00",
2021-09-28,"$104,00",
2021-09-29,"$104,00",
2021-09-30,"$104,00",
2021-10-01,"$104,00",
2021-10-02,"$104,00",
2021-10-03,"$104,00",
2021-10-04,"$104,00",
2021-10-05,"$105,00",
2021-10-06,"$105,00",
2021-10-07,"$105,00",
2021-10-08,"$105,00",
2021-10-09,"$105,00",
2021-10-10,"$105,00",
2021-10-11,"$105,00",
2021-10-12,"$104,00",
2021-10-13,"$105,00",
2021-10-14,"$105,00",
2021-10-15,"$105,00",
2021-10-16,"$105,00",
2021-10-17,"$105,00",
2021-10-18,"$105,00",
2021-10-19,"$105,00",
2021-10-20,"$105,00",
2021-10-21,"$105,00",
2021-10-22,"$105,00",
2021-10-23,"$105,00",
2021-10-24,"$105,00",
2021-10-25,"$105,00",
2021-10-26,"$105,00",
2021-10-27,"$105,00",
2021-10-28,"$105,00",
2021-10-29,"$105,00",
2021-10-30,"$105,00",
2021-10-31,"$105,00",
2021-11-01,"$105,00",
2021-11-02,"$105,00",
2021-11-03,"$105,00",
2021-11-04,"$105,00",
2021-11-05,"$105,00",
2021-11-06,"$105,00",
2021-11-07,"$105,00",
2021-11-08,"$106,00",
2021-11-09,"$106,00",
2021-11-10,"$106,00",
2021-11-11,"$106,00",
2021-11-12,"$106,00",
2021-11-13,"$106,00",
2021-11-14,"$106,00",
2021-11-15,"$106,00",
2021-11-16,"$106,00",
2021-11-17,"$106,00",
2021-11-18,"$106,00",
2021-11-19,"$106,00",
2021-11-20,"$106,00",
2021-11-21,"$106,00",
2021-11-22,"$106,00",
2021-11-23,"$106,00",
2021-11-24,"$106,00",
2021-11-25,"$106,00",
2021-11-26,"$106,00",
2021-11-27,"$106,00",
2021-11-28,"$106,00",
2021-11-29,"$106,00",
2021-11-30,"$106,00",
2021-12-01,"$107,00",
2021-12-02,"$107,00",
2021-12-03,"$107,00",
2021-12-04,"$107,00",
2021-12-05,"$107,00",
2021-12-06,"$107,00",
2021-12-07,"$107,00",
2021-12-08,"$107,00",
2021-12-09,"$107,00",
